CaseID,ActivityID,CompleteTimestamp
1536,1,2012-05-18 17:48:47
1536,8,2012-05-23 15:18:17
1536,6,2012-05-30 18:44:50
1537,1,2012-04-20 18:16:12
1537,8,2012-05-04 17:25:10
1537,9,2012-05-04 17:51:57
1537,6,2012-05-07 21:49:07
1538,1,2011-01-03 18:00:18
1538,8,2011-01-05 00:05:46
1538,6,2011-01-05 00:06:22
1539,1,2011-06-21 17:39:24
1539,8,2011-06-21 20:50:41
1539,9,2011-06-21 20:50:48
1539,8,2011-06-21 22:17:11
1539,6,2011-06-21 22:17:20
1540,1,2011-06-28 22:58:42
1540,1,2011-06-28 22:59:02
1540,8,2011-06-29 15:49:41
1540,9,2011-06-29 18:19:37
1540,8,2011-07-05 16:20:48
1540,6,2011-07-05 16:23:41
1541,1,2011-06-21 15:56:01
1541,1,2011-06-21 15:56:15
1541,8,2011-06-27 17:24:21
1541,6,2011-07-01 17:59:29
1542,1,2010-09-20 23:49:31
1542,8,2010-09-22 23:22:24
1542,6,2010-09-22 23:24:06
1544,1,2011-12-07 17:51:54
1544,6,2011-12-07 17:52:27
1545,1,2011-04-14 17:11:30
1545,8,2011-04-15 18:37:51
1545,6,2011-04-15 18:38:22
1546,1,2011-08-03 20:12:01
1546,8,2011-08-04 17:17:48
1546,9,2011-08-04 18:16:53
1546,6,2011-08-23 19:02:25
1546,8,2011-08-29 15:35:28
1546,8,2011-08-29 23:55:58
1546,6,2011-09-02 16:44:54
1546,6,2011-09-02 16:44:55
1547,1,2011-02-18 20:09:21
1547,8,2011-02-18 20:09:48
1547,6,2011-02-18 20:31:27
1548,1,2012-06-22 00:00:11
1548,8,2012-06-22 17:47:49
1548,6,2012-06-22 22:06:24
1549,1,2010-09-13 15:47:09
1549,8,2010-09-13 15:47:26
1549,6,2010-09-20 15:37:22
1550,1,2012-05-17 23:55:39
1550,6,2012-05-17 23:55:56
1551,1,2010-10-21 17:03:54
1551,8,2010-10-26 18:32:18
1551,6,2010-10-26 18:32:35
1552,1,2012-06-22 21:55:05
1552,8,2012-06-22 21:55:18
1552,6,2012-06-25 22:19:32
1554,1,2010-12-21 18:15:27
1554,8,2010-12-21 20:19:28
1554,6,2010-12-28 00:15:11
1555,1,2012-05-22 22:58:08
1555,8,2012-05-23 15:17:33
1555,6,2012-05-23 16:35:16
1556,1,2011-07-08 16:07:31
1556,8,2011-07-08 16:08:33
1556,6,2011-07-08 16:22:29
1557,1,2010-08-10 15:35:43
1557,1,2010-08-17 23:37:56
1557,8,2010-09-03 22:00:24
1557,9,2010-09-03 22:00:38
1557,8,2010-09-06 16:48:33
1557,6,2010-09-06 16:51:51
1557,8,2010-09-06 18:19:16
1557,9,2010-09-06 18:19:24
1557,8,2010-09-06 21:51:34
1557,6,2010-09-06 21:52:08
1558,1,2011-12-28 23:13:57
1558,8,2011-12-28 23:33:19
1558,6,2011-12-28 23:35:20
1559,1,2012-04-20 15:04:50
1559,8,2012-04-20 15:04:59
1559,6,2012-04-20 21:26:14
1559,6,2012-04-20 21:26:15
1560,1,2011-08-24 20:52:15
1560,8,2011-08-24 21:30:02
1560,6,2011-08-24 21:33:51
1561,1,2010-04-22 15:25:04
1561,8,2010-04-22 15:38:05
1561,6,2010-05-03 15:08:01
1563,1,2011-12-31 01:04:01
1563,8,2012-01-03 18:00:45
1563,6,2012-01-16 22:58:46
1564,1,2012-04-11 22:51:15
1564,8,2012-04-11 23:11:06
1564,6,2012-04-12 15:33:40
1565,1,2011-03-01 22:28:35
1565,8,2011-03-01 22:40:08
1565,6,2011-03-03 20:08:15
1566,1,2012-07-26 15:14:23
1566,8,2012-07-26 18:19:27
1566,6,2012-07-26 22:41:08
1567,1,2010-11-08 23:04:31
1567,8,2010-11-08 23:04:51
1567,9,2010-11-09 00:33:07
1567,8,2010-11-23 20:34:20
1567,6,2010-11-23 20:34:29
1568,1,2011-08-02 17:03:35
1568,8,2011-08-02 18:20:41
1568,6,2011-08-02 18:21:54
1569,1,2012-04-03 21:09:37
1569,8,2012-04-03 21:48:05
1569,6,2012-04-03 22:15:19
1572,1,2010-07-26 22:00:22
1572,1,2010-07-28 21:35:50
1572,8,2010-07-28 21:36:03
1572,6,2010-07-28 21:36:12
1573,1,2011-11-25 19:32:46
1573,6,2011-11-25 20:19:08
1575,1,2011-05-19 23:45:31
1575,8,2011-05-19 23:45:56
1575,9,2011-05-20 22:41:00
1575,8,2011-05-27 22:22:22
1575,6,2011-05-27 22:23:07
1575,8,2011-06-06 15:07:42
1575,6,2011-06-06 16:05:07
1576,1,2010-07-22 18:26:48
1576,8,2010-07-27 18:19:39
1576,6,2010-07-27 18:19:47
1578,1,2011-07-06 15:52:32
1578,8,2011-07-06 17:03:53
1578,6,2011-07-07 23:53:57
1579,1,2010-10-29 22:23:28
1579,8,2010-10-29 22:23:41
1579,6,2010-10-29 22:23:49
1581,1,2010-09-30 23:19:26
1581,8,2010-09-30 23:49:54
1581,6,2010-10-01 16:33:04
1582,1,2010-09-24 18:33:04
1582,8,2010-09-28 18:32:37
1582,6,2010-09-28 21:07:51
1582,6,2010-09-28 21:07:51
1583,1,2011-02-04 01:12:54
1583,8,2011-02-18 20:48:06
1583,6,2011-02-22 00:00:50
1584,1,2011-02-02 19:24:41
1584,8,2011-02-02 19:24:54
1584,6,2011-02-02 19:57:04
1585,1,2010-05-25 15:57:21
1585,8,2010-05-28 20:33:23
1585,6,2010-05-28 20:33:49
1586,1,2011-10-27 23:42:18
1586,8,2011-10-31 20:26:25
1586,6,2011-11-09 01:51:00
1587,1,2012-07-31 22:45:22
1587,8,2012-08-02 20:13:57
1587,9,2012-08-14 23:55:14
1587,6,2012-08-27 16:59:38
1588,1,2012-02-20 18:32:11
1588,8,2012-02-20 19:26:08
1588,6,2012-02-21 19:40:26
1589,1,2010-04-21 23:50:40
1589,8,2010-05-17 23:41:42
1589,6,2010-05-20 16:42:23
1590,1,2011-01-28 20:31:22
1590,8,2011-02-05 01:36:54
1590,6,2011-02-08 00:01:39
1591,1,2012-05-15 16:12:50
1591,8,2012-05-15 16:13:09
1591,6,2012-05-15 17:50:17
1592,1,2012-06-05 21:12:47
1592,8,2012-06-05 21:12:54
1592,9,2012-06-05 21:22:26
1592,6,2012-06-26 18:30:23
1593,1,2010-09-01 23:03:24
1593,8,2010-09-10 23:20:12
1593,6,2010-09-21 16:51:40
1594,1,2010-04-13 17:52:20
1594,8,2010-04-13 22:33:13
1594,6,2010-04-13 22:33:17
1594,8,2010-04-13 22:34:02
1594,2,2010-04-13 22:34:05
1594,6,2010-04-13 22:34:09
1594,8,2010-04-13 22:34:31
1594,2,2010-04-13 22:34:35
1594,6,2010-04-13 22:34:46
1595,1,2010-12-10 18:53:14
1595,8,2010-12-13 18:21:25
1595,9,2010-12-13 19:29:12
1595,8,2010-12-14 23:56:01
1595,9,2010-12-15 00:36:26
1595,8,2010-12-27 17:26:15
1595,6,2010-12-27 17:26:37
1596,1,2012-03-16 00:39:13
1596,8,2012-03-17 01:28:29
1596,6,2012-03-19 22:26:56
1597,1,2010-09-15 19:15:20
1597,8,2010-09-15 19:16:50
1597,6,2010-09-15 19:17:05
1598,1,2012-01-26 20:20:22
1598,8,2012-01-26 20:58:23
1598,6,2012-01-26 23:29:11
1598,6,2012-01-26 23:29:12
1599,1,2012-02-03 20:25:26
1599,8,2012-02-09 17:15:34
1599,6,2012-02-10 19:20:55
1600,1,2011-10-24 17:55:40
1600,8,2011-10-24 17:56:20
1600,6,2011-10-24 23:24:27
1601,1,2012-04-03 00:04:30
1601,8,2012-04-05 15:30:00
1601,6,2012-04-06 00:03:45
1602,1,2012-03-21 23:50:05
1602,8,2012-03-22 22:24:03
1602,6,2012-03-27 17:59:27
1606,1,2011-07-21 17:50:37
1606,8,2011-07-21 17:50:49
1606,9,2011-07-21 17:57:29
1606,6,2011-07-29 20:41:19
1606,8,2011-08-04 15:38:50
1606,9,2011-08-04 16:19:41
1606,6,2011-08-11 18:25:52
1607,1,2011-08-30 15:29:11
1607,8,2011-08-31 15:51:07
1607,6,2011-09-07 21:59:36
1608,1,2011-11-23 22:05:45
1608,8,2011-11-23 22:05:54
1608,6,2011-11-23 23:11:15
1611,1,2011-06-21 23:02:21
1611,1,2011-06-21 23:12:11
1611,8,2011-06-22 20:53:59
1611,6,2011-06-22 20:54:10
1612,1,2011-04-13 23:00:18
1612,8,2011-04-13 23:00:37
1612,6,2011-04-14 23:31:17
1613,1,2010-12-09 23:24:16
1613,8,2010-12-10 17:08:21
1613,6,2010-12-10 22:22:10
1614,1,2011-03-11 00:05:06
1614,8,2011-03-11 18:25:32
1614,6,2011-03-11 18:26:15
1616,1,2011-05-02 22:06:33
1616,8,2011-05-02 22:06:52
1616,6,2011-05-02 23:36:46
1617,1,2010-07-29 15:05:23
1617,9,2010-07-29 16:53:20
1617,8,2010-09-01 23:17:42
1617,6,2010-09-01 23:17:50
1618,1,2010-10-19 23:01:02
1618,8,2010-10-19 23:01:34
1618,6,2010-10-19 23:02:31
1619,1,2012-04-17 22:16:58
1619,6,2012-04-17 22:17:35
1619,6,2012-04-17 22:17:35
1620,1,2012-01-26 20:12:08
1620,8,2012-02-03 20:21:30
1620,9,2012-02-06 19:56:05
1620,8,2012-02-07 00:16:39
1620,9,2012-02-09 01:24:27
1620,6,2012-02-10 17:17:49
1621,1,2010-01-16 02:11:07
1621,8,2010-02-01 17:16:26
1621,6,2010-02-01 17:30:33
1622,1,2010-12-07 17:25:43
1622,1,2010-12-11 00:20:42
1622,8,2010-12-11 00:21:07
1622,9,2010-12-11 01:36:34
1622,9,2010-12-11 01:36:35
1622,8,2010-12-11 01:36:55
1622,6,2010-12-11 01:37:15
1623,1,2011-11-08 19:14:01
1623,8,2011-11-11 22:36:31
1623,6,2011-11-22 18:16:03
1624,1,2011-06-06 20:44:47
1624,8,2011-06-06 20:45:47
1624,6,2011-06-07 00:04:48
1625,1,2010-12-01 23:30:44
1625,8,2010-12-01 23:34:08
1625,6,2010-12-02 19:37:02
1626,1,2012-01-11 23:23:12
1626,8,2012-01-12 20:41:57
1626,6,2012-02-23 22:21:16
1627,1,2011-11-07 18:21:13
1627,8,2011-11-07 18:21:26
1627,6,2011-11-07 19:16:59
1628,1,2011-11-24 19:01:02
1628,8,2011-11-24 20:43:58
1628,6,2011-11-24 20:44:44
1629,1,2011-06-22 23:46:54
1629,1,2011-06-22 23:47:09
1629,1,2011-06-23 20:22:54
1629,8,2011-06-23 20:23:03
1629,6,2011-06-23 20:24:05
1630,1,2012-07-30 18:33:42
1630,8,2012-08-21 17:25:01
1630,6,2012-08-21 23:57:01
1631,1,2011-01-12 20:12:07
1631,8,2011-01-12 20:16:28
1631,6,2011-01-12 20:16:36
1632,1,2012-03-21 20:22:01
1632,8,2012-03-21 23:09:40
1632,6,2012-03-22 23:31:13
1633,1,2010-12-21 19:46:50
1633,1,2011-01-21 20:51:23
1633,8,2011-01-21 20:51:34
1633,6,2011-01-25 20:12:27
1634,1,2012-03-21 22:39:08
1634,8,2012-03-21 22:39:35
1634,6,2012-03-23 23:27:14
1635,1,2011-04-05 22:45:31
1635,8,2011-04-05 22:45:53
1635,6,2011-04-05 23:24:05
1636,1,2010-12-21 18:42:52
1636,8,2010-12-21 19:09:58
1636,6,2011-01-14 19:14:47
1637,1,2011-10-17 23:36:41
1637,6,2011-10-21 17:08:24
1637,6,2011-10-21 17:08:25
1638,1,2011-04-26 16:59:23
1638,8,2011-04-26 16:59:52
1638,6,2011-04-26 17:17:44
1639,1,2011-09-27 20:32:02
1639,8,2011-09-27 20:35:01
1639,6,2011-09-27 23:27:29
1640,1,2010-11-27 01:59:03
1640,8,2010-11-29 17:01:18
1640,6,2010-11-29 17:10:36
1641,1,2010-12-27 22:37:45
1641,1,2011-01-21 20:58:41
1641,1,2011-01-21 20:58:42
1641,8,2011-01-21 20:58:48
1641,9,2011-01-25 17:34:05
1641,8,2011-01-26 18:06:15
1641,6,2011-01-26 18:06:29
1642,1,2012-03-13 17:10:15
1642,8,2012-03-26 15:27:50
1642,9,2012-03-26 15:57:24
1642,6,2012-03-30 21:59:03
1643,1,2011-08-19 15:17:30
1643,9,2011-08-19 15:31:26
1643,6,2011-08-26 22:37:31
1644,1,2011-09-29 15:59:41
1644,8,2011-09-29 16:22:43
1644,6,2011-09-29 16:25:53
1645,1,2011-12-21 19:27:32
1645,6,2011-12-21 20:48:10
1646,1,2011-12-30 17:07:03
1646,8,2011-12-30 17:07:26
1646,6,2012-01-03 18:15:43
1647,1,2011-08-30 22:58:26
1647,8,2011-09-02 23:21:06
1647,6,2011-09-02 23:24:11
1648,1,2011-04-28 23:16:01
1648,8,2011-04-30 00:48:49
1648,6,2011-04-30 00:54:49
1649,1,2012-05-09 18:56:38
1649,8,2012-05-09 21:23:25
1649,6,2012-05-09 22:29:37
1651,1,2011-04-29 20:19:01
1651,8,2011-05-03 18:41:32
1651,9,2011-05-09 20:33:54
1651,6,2011-05-17 22:13:12
1652,1,2010-02-10 21:15:48
1652,1,2010-02-24 20:20:45
1652,8,2010-02-24 20:25:31
1652,6,2010-03-16 02:26:37
1653,1,2012-01-11 01:23:50
1653,8,2012-01-13 01:58:06
1653,6,2012-01-18 00:46:20
1654,1,2010-06-08 18:37:21
1654,8,2010-06-09 15:17:23
1654,6,2010-06-09 15:17:55
1656,1,2011-09-26 22:01:17
1656,6,2011-09-27 15:52:20
1657,1,2010-08-16 18:21:35
1657,8,2010-08-16 21:50:36
1657,6,2010-08-24 16:31:09
1659,1,2011-07-04 21:05:45
1659,1,2011-07-07 15:59:05
1659,8,2011-07-07 22:51:49
1659,6,2011-07-07 22:51:57
1660,1,2012-06-08 15:44:12
1660,8,2012-06-08 18:32:26
1660,6,2012-06-12 21:43:04
1661,1,2011-09-20 15:58:32
1661,8,2011-09-20 16:39:20
1661,6,2011-09-20 20:09:39
1662,1,2010-10-12 21:11:23
1662,1,2010-10-12 21:11:40
1662,8,2010-10-12 21:11:51
1662,6,2010-10-29 20:52:30
1665,1,2012-03-07 01:55:53
1665,8,2012-03-07 02:04:43
1665,6,2012-03-08 23:59:13
1666,1,2011-10-26 17:45:15
1666,8,2011-10-27 16:26:18
1666,9,2011-10-27 17:51:09
1666,6,2011-11-17 00:13:41
1667,1,2011-04-22 16:18:49
1667,8,2011-04-22 16:27:25
1667,6,2011-04-22 16:27:46
1668,1,2011-04-06 18:33:43
1668,8,2011-04-06 18:35:17
1668,6,2011-04-13 21:19:28
1669,1,2011-11-04 18:55:52
1669,8,2011-11-04 18:56:06
1669,6,2011-11-07 19:33:29
1670,1,2010-07-22 23:34:47
1670,8,2010-07-23 23:40:40
1670,9,2010-07-23 23:44:43
1670,8,2010-07-27 22:46:11
1670,6,2010-07-27 22:46:18
1672,1,2011-05-10 17:29:13
1672,8,2011-05-10 17:57:43
1672,9,2011-05-10 23:41:06
1672,8,2011-05-11 17:41:54
1672,6,2011-05-11 17:42:05
1673,1,2012-04-11 17:39:07
1673,8,2012-04-11 17:39:24
1673,6,2012-04-12 17:55:11
1676,3,2010-08-11 17:54:54
1676,1,2010-08-11 17:57:09
1676,8,2010-08-11 17:57:17
1676,6,2010-08-11 18:14:58
1677,1,2011-10-14 16:58:19
1677,8,2011-10-14 16:58:35
1677,6,2011-10-14 22:13:40
1678,8,2011-12-02 19:24:09
1678,6,2011-12-03 00:50:42
1680,1,2012-02-22 22:01:58
1680,8,2012-02-23 20:36:48
1680,9,2012-03-13 23:54:41
1680,6,2012-03-28 16:27:37
1682,1,2012-09-05 16:59:29
1682,8,2012-09-05 18:06:37
1682,6,2012-09-21 15:52:00
1683,1,2012-05-03 00:03:14
1683,8,2012-05-03 00:03:29
1683,6,2012-05-03 17:54:03
1684,1,2010-07-27 21:54:13
1684,1,2010-07-27 22:42:11
1684,8,2010-07-29 21:37:22
1684,9,2010-07-29 21:37:30
1684,8,2010-07-29 21:39:16
1684,9,2010-07-29 21:50:31
1684,8,2010-07-29 22:42:31
1684,6,2010-07-29 22:42:54
1685,1,2011-07-20 18:45:57
1685,8,2011-07-20 21:07:54
1685,9,2011-07-20 21:08:22
1685,9,2011-08-26 22:21:54
1685,6,2011-08-29 15:27:52
1686,1,2011-12-14 17:03:25
1686,6,2011-12-14 18:12:03
1686,6,2011-12-14 18:12:04
1687,1,2012-02-24 17:59:14
1687,8,2012-02-24 17:59:23
1687,6,2012-02-24 23:57:50
1688,1,2011-02-16 17:28:16
1688,8,2011-02-16 17:29:09
1688,9,2011-02-17 20:40:11
1688,8,2011-02-18 17:06:56
1688,9,2011-02-21 22:57:56
1688,8,2011-03-18 17:11:30
1688,6,2011-03-18 17:12:29
1689,1,2012-04-18 15:07:58
1689,8,2012-04-19 15:27:42
1689,9,2012-04-19 22:03:04
1689,6,2012-05-11 20:54:11
1690,1,2012-07-03 22:46:05
1690,8,2012-07-03 22:46:30
1690,9,2012-07-04 00:04:23
1690,6,2012-07-04 15:12:08
1692,1,2011-04-21 21:11:22
1692,8,2011-04-21 21:11:48
1692,9,2011-04-22 16:36:35
1692,8,2011-04-26 17:36:51
1692,6,2011-04-26 17:36:59
1693,1,2011-05-31 15:18:45
1693,8,2011-05-31 15:19:09
1693,8,2011-05-31 23:36:57
1693,9,2011-05-31 23:44:31
1693,8,2011-06-30 17:03:43
1693,6,2011-06-30 17:04:37
1694,1,2010-09-09 20:18:13
1694,8,2010-09-09 21:45:43
1694,6,2010-09-14 22:31:18
1695,1,2010-09-16 22:51:37
1695,8,2010-09-16 22:53:44
1695,6,2010-09-30 16:28:09
1696,1,2012-07-02 23:40:23
1696,8,2012-07-02 23:44:29
1696,6,2012-07-03 18:50:15
1698,1,2012-06-12 16:56:32
1698,8,2012-06-12 16:56:39
1698,6,2012-06-12 17:01:36
1699,1,2011-11-30 20:50:45
1699,8,2011-12-03 01:32:42
1699,6,2011-12-14 18:09:15
1700,1,2011-08-31 15:49:37
1700,8,2011-08-31 15:53:55
1700,6,2011-08-31 18:12:18
1701,1,2010-02-19 20:15:15
1701,1,2010-03-05 19:10:46
1701,8,2010-03-05 20:05:36
1701,6,2010-03-06 02:05:32
1702,1,2011-11-16 17:32:47
1702,8,2011-11-17 01:08:59
1702,9,2011-11-21 18:07:29
1702,6,2011-12-02 22:30:57
1703,1,2010-01-26 23:14:39
1703,8,2010-02-10 01:14:20
1703,6,2010-02-10 01:14:25
1705,1,2010-11-10 17:24:06
1705,8,2010-11-10 17:36:09
1705,6,2010-11-10 17:37:45
1706,1,2010-11-12 23:59:26
1706,1,2010-11-13 00:58:47
1706,8,2010-11-17 20:25:05
1706,6,2010-11-17 20:25:14
1707,1,2011-02-10 01:51:30
1707,1,2011-02-11 17:48:12
1707,8,2011-02-11 17:49:43
1707,6,2011-02-11 18:08:55
1708,1,2012-07-04 15:01:43
1708,8,2012-07-04 16:19:05
1708,6,2012-07-04 17:42:58
1710,1,2011-11-28 18:10:22
1710,8,2011-11-28 18:11:14
1710,6,2011-11-28 18:39:36
1712,1,2011-09-22 18:18:31
1712,8,2011-09-22 18:55:08
1712,6,2011-09-23 15:02:25
1713,1,2010-04-26 17:34:35
1713,8,2010-05-04 19:30:57
1713,6,2010-05-04 21:12:24
1714,3,2010-04-23 18:20:28
1714,1,2010-04-23 18:21:12
1714,8,2010-04-27 18:32:20
1714,6,2010-04-28 17:24:46
1714,8,2010-04-29 21:07:31
1714,9,2010-04-30 16:51:12
1714,8,2010-05-14 23:18:25
1714,6,2010-05-14 23:26:54
1715,1,2011-10-04 20:39:51
1715,6,2011-10-04 20:42:42
1716,1,2011-12-23 18:48:40
1716,8,2011-12-23 18:48:57
1716,9,2011-12-24 00:53:58
1716,9,2012-01-11 17:45:27
1716,9,2012-01-11 17:45:27
1716,6,2012-01-27 18:48:44
1717,1,2012-01-16 17:41:16
1717,6,2012-01-16 22:58:55
1719,1,2012-01-30 17:04:44
1719,8,2012-01-30 17:05:01
1719,6,2012-02-02 01:19:39
1719,6,2012-02-02 01:19:40
1720,1,2010-07-07 22:19:17
1720,8,2010-07-21 15:49:03
1720,9,2010-07-21 15:50:35
1720,8,2010-07-27 15:16:30
1720,6,2010-07-27 15:16:38
1721,1,2011-02-10 23:08:55
1721,8,2011-02-10 23:09:04
1721,6,2011-02-10 23:11:33
1722,1,2012-07-24 23:33:46
1722,8,2012-07-26 23:24:15
1722,6,2012-07-31 17:01:52
1724,1,2011-02-22 00:08:16
1724,9,2011-02-28 20:41:09
1724,8,2011-03-18 23:47:03
1724,9,2011-03-18 23:47:11
1724,8,2011-03-23 20:12:52
1724,6,2011-03-23 20:13:06
1725,1,2012-01-23 20:15:33
1725,6,2012-01-23 20:15:57
1726,1,2011-11-18 18:05:05
1726,8,2011-11-22 20:48:29
1726,9,2011-11-22 23:41:52
1726,6,2011-11-23 18:43:53
1727,1,2011-03-07 20:01:23
1727,8,2011-03-07 20:01:58
1727,6,2011-03-09 18:17:20
1728,3,2010-09-02 17:32:24
1728,1,2010-09-02 22:42:45
1728,8,2010-09-03 16:47:27
1728,6,2010-09-03 16:47:36
1728,8,2010-09-08 20:53:51
1728,6,2010-09-08 22:12:40
1729,1,2011-07-11 15:20:27
1729,8,2011-07-15 17:46:32
1729,6,2011-07-15 18:20:24
1729,8,2011-08-02 15:34:25
1729,6,2011-08-05 15:17:52
1731,1,2011-10-26 17:36:37
1731,8,2011-10-26 17:36:49
1731,6,2011-10-26 18:16:02
1732,1,2012-03-29 23:31:13
1732,8,2012-03-29 23:31:30
1732,6,2012-03-29 23:59:29
1733,1,2010-10-20 23:17:43
1733,8,2010-11-05 18:26:11
1733,6,2010-11-05 19:24:31
1734,1,2011-01-31 23:05:05
1734,8,2011-02-09 20:29:12
1734,9,2011-02-09 23:02:17
1734,8,2011-02-10 23:07:09
1734,6,2011-02-10 23:07:15
1736,1,2011-02-09 17:20:39
1736,8,2011-02-19 02:44:56
1736,6,2011-02-19 02:47:27
1737,1,2012-06-28 16:42:09
1737,8,2012-07-03 18:38:06
1737,9,2012-07-06 22:00:49
1737,6,2012-07-13 21:46:09
1738,1,2011-08-19 16:34:56
1738,6,2011-08-22 16:43:24
1739,1,2012-06-28 17:30:10
1739,8,2012-06-28 18:56:14
1739,6,2012-07-06 18:20:52
1740,1,2011-02-14 18:09:52
1740,1,2011-02-14 18:25:20
1740,8,2011-02-14 19:37:16
1740,6,2011-02-14 19:42:35
1741,1,2012-06-13 20:18:23
1741,8,2012-06-14 20:10:24
1741,6,2012-06-14 21:41:39
1742,1,2012-04-13 23:35:53
1742,8,2012-04-16 15:05:57
1742,6,2012-04-19 17:47:16
1743,1,2012-02-08 18:40:05
1743,6,2012-02-08 18:40:28
1743,6,2012-02-08 18:40:28
1744,1,2011-03-02 18:04:01
1744,8,2011-03-02 18:13:57
1744,6,2011-03-02 22:24:27
1744,8,2011-03-09 17:25:14
1744,6,2011-03-10 23:11:02
1745,8,2011-12-16 01:54:48
1745,6,2011-12-16 02:04:19
1747,1,2011-11-08 20:02:56
1747,8,2011-11-08 22:53:16
1747,6,2011-11-09 01:32:12
1748,1,2011-07-20 23:47:58
1748,8,2011-07-20 23:48:18
1748,6,2011-07-26 20:08:25
1749,1,2010-09-20 20:53:44
1749,8,2010-09-20 21:05:18
1749,6,2010-09-20 21:05:54
1750,1,2012-05-29 15:04:50
1750,8,2012-05-29 15:07:30
1750,9,2012-06-06 18:23:33
1750,6,2012-06-06 21:12:49
1751,1,2012-07-17 20:47:20
1751,8,2012-07-17 21:49:31
1751,6,2012-07-18 20:44:16
1752,1,2012-02-09 00:20:25
1752,8,2012-02-10 19:21:47
1752,9,2012-02-13 20:32:49
1752,8,2012-02-15 01:28:17
1752,8,2012-02-15 01:37:51
1752,6,2012-02-15 23:25:54
1753,1,2012-03-23 01:35:07
1753,8,2012-03-23 17:04:26
1753,6,2012-03-24 01:11:58
1755,1,2010-06-29 18:16:33
1755,1,2010-06-29 18:21:16
1755,8,2010-06-29 18:21:26
1755,9,2010-06-29 23:33:26
1755,6,2010-07-06 17:20:37
1755,8,2010-07-12 20:48:04
1755,6,2010-07-26 18:34:44
1756,1,2011-07-21 15:46:37
1756,8,2011-07-26 20:22:20
1756,6,2011-07-26 20:44:11
1757,1,2010-05-19 16:19:49
1757,8,2010-05-19 16:27:41
1757,6,2010-05-19 16:27:59
1757,8,2010-05-19 18:43:52
1757,2,2010-05-19 22:33:45
1757,6,2010-06-09 22:02:17
1758,1,2010-12-22 18:57:47
1758,8,2010-12-22 19:29:39
1758,6,2010-12-22 19:40:09
1758,8,2010-12-22 23:50:01
1758,8,2011-01-13 23:29:56
1758,6,2011-01-14 18:25:47
1759,3,2010-09-20 19:10:02
1759,1,2010-09-20 20:43:23
1759,8,2010-09-20 20:45:07
1759,6,2010-09-20 20:45:16
1762,1,2012-03-20 17:19:39
1762,8,2012-03-20 17:19:48
1762,6,2012-03-23 01:03:47
1763,1,2011-06-17 16:04:48
1763,8,2011-06-17 16:26:39
1763,6,2011-06-17 16:27:42
1765,1,2010-12-15 01:30:55
1765,8,2011-01-19 17:04:23
1765,6,2011-01-19 17:04:45
1766,1,2010-05-04 15:09:38
1766,8,2010-05-21 16:04:17
1766,6,2010-05-21 16:20:04
1767,1,2011-02-25 17:59:36
1767,8,2011-03-02 00:41:56
1767,6,2011-03-02 00:42:02
1768,1,2010-01-22 17:17:33
1768,8,2010-01-22 17:46:15
1768,6,2010-01-25 22:23:52
1769,1,2012-01-25 19:23:13
1769,8,2012-01-25 19:58:06
1769,6,2012-01-25 23:19:23
1770,3,2010-03-26 19:20:10
1770,1,2010-03-26 19:24:51
1770,8,2010-03-26 19:25:12
1770,2,2010-03-26 19:25:24
1770,6,2010-04-30 21:18:02
1773,1,2012-01-18 20:26:59
1773,8,2012-01-18 20:27:09
1773,6,2012-01-19 22:21:00
1774,3,2010-06-15 17:45:10
1774,1,2010-06-15 18:19:33
1774,1,2010-06-15 18:35:33
1774,8,2010-06-21 18:43:57
1774,6,2010-06-21 18:46:55
1775,1,2011-07-14 22:27:08
1775,1,2011-07-15 15:35:24
1775,8,2011-07-15 17:09:20
1775,6,2011-07-15 17:10:15
1778,1,2012-02-15 00:06:51
1778,6,2012-02-15 00:07:45
1779,1,2010-10-29 17:46:13
1779,1,2010-11-11 17:42:44
1779,8,2010-11-25 18:00:35
1779,6,2010-11-25 18:09:04
1780,1,2012-06-06 20:11:22
1780,8,2012-06-11 20:07:08
1780,9,2012-06-28 15:35:39
1780,6,2012-07-16 15:32:02
1781,1,2011-12-05 20:39:11
1781,8,2011-12-09 17:07:57
1781,9,2011-12-19 19:35:06
1781,6,2011-12-19 19:50:02
1782,1,2010-07-27 16:30:09
1782,8,2010-07-27 16:30:25
1782,6,2010-07-27 16:46:39
1783,1,2010-06-30 00:25:00
1783,8,2010-07-21 16:40:38
1783,6,2010-07-21 16:40:52
1784,1,2012-03-19 23:57:11
1784,8,2012-03-20 22:19:21
1784,6,2012-03-20 23:44:20
1784,6,2012-03-20 23:44:21
1785,8,2011-12-14 16:59:23
1785,6,2011-12-15 18:21:28
1786,1,2010-09-30 15:12:05
1786,8,2010-09-30 17:52:04
1786,6,2010-10-25 15:55:52
1787,1,2012-08-01 00:08:12
1787,8,2012-08-06 17:01:23
1787,9,2012-08-16 15:25:03
1787,9,2012-08-16 15:25:03
1787,6,2012-08-23 22:30:26
1787,6,2012-08-23 22:30:29
1789,1,2010-03-12 17:05:41
1789,1,2010-04-23 15:26:34
1789,8,2010-04-23 15:26:43
1789,6,2010-04-23 15:26:48
1790,1,2011-11-05 01:54:52
1790,8,2011-11-07 20:46:09
1790,6,2011-11-07 22:47:26
1791,1,2012-08-02 17:16:59
1791,8,2012-08-13 20:36:47
1791,6,2012-08-27 23:32:19
1793,1,2011-07-26 16:52:23
